image,transcription,transliteration,length,font_used,group_id
img_00463_aug2.png,ꦮꦥ,wapa,2,Noto Sans Javanese Regular,img_00463
img_00464_orig.png,ꦕꦫꦠꦩ,caratama,4,Dhuwung,img_00464
img_00464_aug1.png,ꦕꦫꦠꦩ,caratama,4,Dhuwung,img_00464
img_00464_aug2.png,ꦕꦫꦠꦩ,caratama,4,Dhuwung,img_00464
img_00465_orig.png,ꦕꦥꦗ,capaja,3,Nayaka New,img_00465
img_00465_aug1.png,ꦕꦥꦗ,capaja,3,Nayaka New,img_00465
img_00465_aug2.png,ꦕꦥꦗ,capaja,3,Nayaka New,img_00465
img_00467_orig.png,ꦔꦭꦏꦲꦲ,ngalakahaha,5,AB Wulang,img_00467
img_00467_aug1.png,ꦔꦭꦏꦲꦲ,ngalakahaha,5,AB Wulang,img_00467
img_00467_aug2.png,ꦔꦭꦏꦲꦲ,ngalakahaha,5,AB Wulang,img_00467
img_00471_orig.png,ꦒꦧꦗꦝ,gabajadha,4,Nyk Ngayogyan New Italic,img_00471
img_00471_aug1.png,ꦒꦧꦗꦝ,gabajadha,4,Nyk Ngayogyan New Italic,img_00471
img_00471_aug2.png,ꦒꦧꦗꦝ,gabajadha,4,Nyk Ngayogyan New Italic,img_00471
img_00472_orig.png,ꦔꦛ,ngatha,2,Nyk Ngayogyan Jejeg,img_00472
img_00472_aug1.png,ꦔꦛ,ngatha,2,Nyk Ngayogyan Jejeg,img_00472
img_00472_aug2.png,ꦔꦛ,ngatha,2,Nyk Ngayogyan Jejeg,img_00472
img_00473_orig.png,ꦒꦭꦚꦭꦕꦧ,galanyalacaba,6,Nyk Ngayogyan New Italic,img_00473
img_00473_aug1.png,ꦒꦭꦚꦭꦕꦧ,galanyalacaba,6,Nyk Ngayogyan New Italic,img_00473
img_00473_aug2.png,ꦒꦭꦚꦭꦕꦧ,galanyalacaba,6,Nyk Ngayogyan New Italic,img_00473
img_00474_orig.png,ꦝꦮꦭ,dhawala,3,Gumregah New FULL,img_00474
img_00474_aug1.png,ꦝꦮꦭ,dhawala,3,Gumregah New FULL,img_00474
img_00474_aug2.png,ꦝꦮꦭ,dhawala,3,Gumregah New FULL,img_00474
img_00477_orig.png,ꦗꦫꦕꦚꦠ,jaracanyata,5,Damarwulan,img_00477
img_00477_aug1.png,ꦗꦫꦕꦚꦠ,jaracanyata,5,Damarwulan,img_00477
img_00477_aug2.png,ꦗꦫꦕꦚꦠ,jaracanyata,5,Damarwulan,img_00477
img_00478_orig.png,ꦒꦚꦭ,ganyala,3,Gumregah New FULL,img_00478
img_00478_aug1.png,ꦒꦚꦭ,ganyala,3,Gumregah New FULL,img_00478
img_00478_aug2.png,ꦒꦚꦭ,ganyala,3,Gumregah New FULL,img_00478
img_00481_orig.png,ꦕꦪꦏ,cayaka,3,Gumregah New FULL,img_00481
img_00481_aug1.png,ꦕꦪꦏ,cayaka,3,Gumregah New FULL,img_00481
img_00481_aug2.png,ꦕꦪꦏ,cayaka,3,Gumregah New FULL,img_00481
img_00482_orig.png,ꦭꦤꦩ,lanama,3,Noto Sans Javanese Regular,img_00482
img_00482_aug1.png,ꦭꦤꦩ,lanama,3,Noto Sans Javanese Regular,img_00482
img_00482_aug2.png,ꦭꦤꦩ,lanama,3,Noto Sans Javanese Regular,img_00482
img_00483_orig.png,ꦥꦥꦲꦚꦗꦢ,papahanyajada,6,Dhuwung,img_00483
img_00483_aug1.png,ꦥꦥꦲꦚꦗꦢ,papahanyajada,6,Dhuwung,img_00483
img_00483_aug2.png,ꦥꦥꦲꦚꦗꦢ,papahanyajada,6,Dhuwung,img_00483
img_00484_orig.png,ꦠꦭꦢꦠꦒ,taladataga,5,Nayaka New,img_00484
img_00484_aug1.png,ꦠꦭꦢꦠꦒ,taladataga,5,Nayaka New,img_00484
img_00484_aug2.png,ꦠꦭꦢꦠꦒ,taladataga,5,Nayaka New,img_00484
img_00486_orig.png,ꦭꦱꦛꦚꦲ,lasathanyaha,5,New Kramawirya,img_00486
img_00486_aug1.png,ꦭꦱꦛꦚꦲ,lasathanyaha,5,New Kramawirya,img_00486
img_00486_aug2.png,ꦭꦱꦛꦚꦲ,lasathanyaha,5,New Kramawirya,img_00486
img_00487_orig.png,ꦒꦫ,gara,2,Damarwulan,img_00487
img_00487_aug1.png,ꦒꦫ,gara,2,Damarwulan,img_00487
img_00487_aug2.png,ꦒꦫ,gara,2,Damarwulan,img_00487
img_00488_orig.png,ꦗꦭꦔꦚꦫ,jalanganyara,5,Gumregah New FULL,img_00488
img_00488_aug1.png,ꦗꦭꦔꦚꦫ,jalanganyara,5,Gumregah New FULL,img_00488
img_00488_aug2.png,ꦗꦭꦔꦚꦫ,jalanganyara,5,Gumregah New FULL,img_00488
img_00490_orig.png,ꦠꦕ,taca,2,AR Demak Beta,img_00490
img_00490_aug1.png,ꦠꦕ,taca,2,AR Demak Beta,img_00490
img_00490_aug2.png,ꦠꦕ,taca,2,AR Demak Beta,img_00490
img_00491_orig.png,ꦲꦤꦩ,hanama,3,Dhuwung,img_00491
img_00491_aug1.png,ꦲꦤꦩ,hanama,3,Dhuwung,img_00491
img_00491_aug2.png,ꦲꦤꦩ,hanama,3,Dhuwung,img_00491
img_00493_orig.png,ꦤꦪ,naya,2,New Kramawirya,img_00493
img_00493_aug1.png,ꦤꦪ,naya,2,New Kramawirya,img_00493
img_00493_aug2.png,ꦤꦪ,naya,2,New Kramawirya,img_00493
img_00494_orig.png,ꦚꦪꦕꦕꦛꦝ,nyayacacathadha,6,New Kramawirya,img_00494
img_00494_aug1.png,ꦚꦪꦕꦕꦛꦝ,nyayacacathadha,6,New Kramawirya,img_00494
img_00494_aug2.png,ꦚꦪꦕꦕꦛꦝ,nyayacacathadha,6,New Kramawirya,img_00494
img_00495_orig.png,ꦩꦕꦕ,macaca,3,Sehulbari,img_00495
img_00495_aug1.png,ꦩꦕꦕ,macaca,3,Sehulbari,img_00495
img_00495_aug2.png,ꦩꦕꦕ,macaca,3,Sehulbari,img_00495
img_00496_orig.png,ꦫꦧꦩ,rabama,3,Dhuwung,img_00496
img_00496_aug1.png,ꦫꦧꦩ,rabama,3,Dhuwung,img_00496
img_00496_aug2.png,ꦫꦧꦩ,rabama,3,Dhuwung,img_00496
img_00497_orig.png,ꦪꦤꦔ,yananga,3,Dhuwung,img_00497
img_00497_aug1.png,ꦪꦤꦔ,yananga,3,Dhuwung,img_00497
img_00497_aug2.png,ꦪꦤꦔ,yananga,3,Dhuwung,img_00497
img_00501_orig.png,ꦛꦢꦒ,thadaga,3,AR Demak Beta,img_00501
img_00501_aug1.png,ꦛꦢꦒ,thadaga,3,AR Demak Beta,img_00501
img_00501_aug2.png,ꦛꦢꦒ,thadaga,3,AR Demak Beta,img_00501
img_00502_orig.png,ꦮꦮꦛꦛꦩ,wawathathama,5,Nawatura Beta,img_00502
img_00502_aug1.png,ꦮꦮꦛꦛꦩ,wawathathama,5,Nawatura Beta,img_00502
img_00502_aug2.png,ꦮꦮꦛꦛꦩ,wawathathama,5,Nawatura Beta,img_00502
img_00503_orig.png,ꦝꦮꦤꦔꦥꦢ,dhawanangapada,6,CARAKAN JAWA,img_00503
img_00503_aug1.png,ꦝꦮꦤꦔꦥꦢ,dhawanangapada,6,CARAKAN JAWA,img_00503
img_00503_aug2.png,ꦝꦮꦤꦔꦥꦢ,dhawanangapada,6,CARAKAN JAWA,img_00503
img_00504_orig.png,ꦱꦤꦠ,sanata,3,Dhuwung,img_00504
img_00504_aug1.png,ꦱꦤꦠ,sanata,3,Dhuwung,img_00504
img_00504_aug2.png,ꦱꦤꦠ,sanata,3,Dhuwung,img_00504
img_00505_orig.png,ꦚꦲꦔꦤꦲ,nyahanganaha,5,AB Wulang,img_00505
img_00505_aug1.png,ꦚꦲꦔꦤꦲ,nyahanganaha,5,AB Wulang,img_00505
img_00505_aug2.png,ꦚꦲꦔꦤꦲ,nyahanganaha,5,AB Wulang,img_00505
img_00508_orig.png,ꦪꦕ,yaca,2,Noto Sans Javanese Regular,img_00508
img_00508_aug1.png,ꦪꦕ,yaca,2,Noto Sans Javanese Regular,img_00508
img_00508_aug2.png,ꦪꦕ,yaca,2,Noto Sans Javanese Regular,img_00508
img_00512_orig.png,ꦧꦪꦧꦧꦠꦮ,bayababatawa,6,Damarwulan,img_00512
img_00512_aug1.png,ꦧꦪꦧꦧꦠꦮ,bayababatawa,6,Damarwulan,img_00512
img_00512_aug2.png,ꦧꦪꦧꦧꦠꦮ,bayababatawa,6,Damarwulan,img_00512
img_00513_orig.png,ꦔꦏꦪꦕ,ngakayaca,4,AB Bakul,img_00513
img_00513_aug1.png,ꦔꦏꦪꦕ,ngakayaca,4,AB Bakul,img_00513
img_00513_aug2.png,ꦔꦏꦪꦕ,ngakayaca,4,AB Bakul,img_00513
img_00514_orig.png,ꦔꦮꦮꦭ,ngawawala,4,CARAKAN JAWA,img_00514
img_00514_aug1.png,ꦔꦮꦮꦭ,ngawawala,4,CARAKAN JAWA,img_00514
img_00514_aug2.png,ꦔꦮꦮꦭ,ngawawala,4,CARAKAN JAWA,img_00514
img_00515_orig.png,ꦢꦩꦤꦱꦝꦗ,damanasadhaja,6,New Kramawirya,img_00515
img_00515_aug1.png,ꦢꦩꦤꦱꦝꦗ,damanasadhaja,6,New Kramawirya,img_00515
img_00515_aug2.png,ꦢꦩꦤꦱꦝꦗ,damanasadhaja,6,New Kramawirya,img_00515
img_00516_orig.png,ꦏꦏ,kaka,2,New Kramawirya,img_00516
img_00516_aug1.png,ꦏꦏ,kaka,2,New Kramawirya,img_00516
img_00516_aug2.png,ꦏꦏ,kaka,2,New Kramawirya,img_00516
img_00517_orig.png,ꦔꦲ,ngaha,2,Nawatura Beta,img_00517
img_00517_aug1.png,ꦔꦲ,ngaha,2,Nawatura Beta,img_00517
img_00517_aug2.png,ꦔꦲ,ngaha,2,Nawatura Beta,img_00517
img_00519_orig.png,ꦗꦤꦭ,janala,3,Nawatura Beta,img_00519
img_00519_aug1.png,ꦗꦤꦭ,janala,3,Nawatura Beta,img_00519
img_00519_aug2.png,ꦗꦤꦭ,janala,3,Nawatura Beta,img_00519
img_00520_orig.png,ꦛꦫꦤꦢꦕ,tharanadaca,5,Tuladha Jejeg,img_00520
img_00520_aug1.png,ꦛꦫꦤꦢꦕ,tharanadaca,5,Tuladha Jejeg,img_00520
img_00520_aug2.png,ꦛꦫꦤꦢꦕ,tharanadaca,5,Tuladha Jejeg,img_00520
img_00521_orig.png,ꦥꦧꦫ,pabara,3,AB Wulang,img_00521
img_00521_aug1.png,ꦥꦧꦫ,pabara,3,AB Wulang,img_00521
img_00521_aug2.png,ꦥꦧꦫ,pabara,3,AB Wulang,img_00521
img_00522_orig.png,ꦒꦥꦔꦩꦠꦒ,gapangamataga,6,Nayaka New,img_00522
img_00522_aug1.png,ꦒꦥꦔꦩꦠꦒ,gapangamataga,6,Nayaka New,img_00522
img_00522_aug2.png,ꦒꦥꦔꦩꦠꦒ,gapangamataga,6,Nayaka New,img_00522
img_00523_orig.png,ꦥꦫꦕꦱꦧ,paracasaba,5,AR Demak Beta,img_00523
img_00523_aug1.png,ꦥꦫꦕꦱꦧ,paracasaba,5,AR Demak Beta,img_00523
img_00523_aug2.png,ꦥꦫꦕꦱꦧ,paracasaba,5,AR Demak Beta,img_00523
img_00524_orig.png,ꦱꦛꦝꦕꦢ,sathadhacada,5,Noto Sans Javanese Regular,img_00524
img_00524_aug1.png,ꦱꦛꦝꦕꦢ,sathadhacada,5,Noto Sans Javanese Regular,img_00524
img_00524_aug2.png,ꦱꦛꦝꦕꦢ,sathadhacada,5,Noto Sans Javanese Regular,img_00524
img_00527_orig.png,ꦠꦗꦩꦥ,tajamapa,4,CARAKAN JAWA,img_00527
img_00527_aug1.png,ꦠꦗꦩꦥ,tajamapa,4,CARAKAN JAWA,img_00527
img_00527_aug2.png,ꦠꦗꦩꦥ,tajamapa,4,CARAKAN JAWA,img_00527
img_00529_orig.png,ꦩꦛ,matha,2,Gumregah New FULL,img_00529
img_00529_aug1.png,ꦩꦛ,matha,2,Gumregah New FULL,img_00529
img_00529_aug2.png,ꦩꦛ,matha,2,Gumregah New FULL,img_00529
img_00530_orig.png,ꦮꦥꦲꦒꦭꦗ,wapahagalaja,6,Noto Sans Javanese Regular,img_00530
img_00530_aug1.png,ꦮꦥꦲꦒꦭꦗ,wapahagalaja,6,Noto Sans Javanese Regular,img_00530
img_00530_aug2.png,ꦮꦥꦲꦒꦭꦗ,wapahagalaja,6,Noto Sans Javanese Regular,img_00530
img_00532_orig.png,ꦩꦪꦝ,mayadha,3,AR Demak Beta,img_00532
img_00532_aug1.png,ꦩꦪꦝ,mayadha,3,AR Demak Beta,img_00532
img_00532_aug2.png,ꦩꦪꦝ,mayadha,3,AR Demak Beta,img_00532
img_00533_orig.png,ꦭꦥꦛ,lapatha,3,Gumregah New FULL,img_00533
img_00533_aug1.png,ꦭꦥꦛ,lapatha,3,Gumregah New FULL,img_00533
img_00533_aug2.png,ꦭꦥꦛ,lapatha,3,Gumregah New FULL,img_00533
img_00535_orig.png,ꦭꦢꦩꦮꦕ,ladamawaca,5,Jamawi,img_00535
img_00535_aug1.png,ꦭꦢꦩꦮꦕ,ladamawaca,5,Jamawi,img_00535
img_00535_aug2.png,ꦭꦢꦩꦮꦕ,ladamawaca,5,Jamawi,img_00535
img_00536_orig.png,ꦪꦧ,yaba,2,Nayaka New,img_00536
img_00536_aug1.png,ꦪꦧ,yaba,2,Nayaka New,img_00536
img_00536_aug2.png,ꦪꦧ,yaba,2,Nayaka New,img_00536
img_00537_orig.png,ꦒꦚꦝ,ganyadha,3,Djoharuddin,img_00537
img_00537_aug1.png,ꦒꦚꦝ,ganyadha,3,Djoharuddin,img_00537
img_00537_aug2.png,ꦒꦚꦝ,ganyadha,3,Djoharuddin,img_00537
img_00538_orig.png,ꦮꦠꦏꦪꦩꦪ,watakayamaya,6,Nayaka New,img_00538
img_00538_aug1.png,ꦮꦠꦏꦪꦩꦪ,watakayamaya,6,Nayaka New,img_00538
img_00538_aug2.png,ꦮꦠꦏꦪꦩꦪ,watakayamaya,6,Nayaka New,img_00538
img_00539_orig.png,ꦧꦒꦒꦤꦥꦧ,bagaganapaba,6,CARAKAN JAWA,img_00539
img_00539_aug1.png,ꦧꦒꦒꦤꦥꦧ,bagaganapaba,6,CARAKAN JAWA,img_00539
img_00539_aug2.png,ꦧꦒꦒꦤꦥꦧ,bagaganapaba,6,CARAKAN JAWA,img_00539
img_00540_orig.png,ꦗꦏꦭ,jakala,3,New Kramawirya,img_00540
img_00540_aug1.png,ꦗꦏꦭ,jakala,3,New Kramawirya,img_00540
img_00540_aug2.png,ꦗꦏꦭ,jakala,3,New Kramawirya,img_00540
img_00542_orig.png,ꦗꦭꦧꦛ,jalabatha,4,Jamawi,img_00542
img_00542_aug1.png,ꦗꦭꦧꦛ,jalabatha,4,Jamawi,img_00542
img_00542_aug2.png,ꦗꦭꦧꦛ,jalabatha,4,Jamawi,img_00542
img_00543_orig.png,ꦮꦠ,wata,2,Dhuwung,img_00543
img_00543_aug1.png,ꦮꦠ,wata,2,Dhuwung,img_00543
img_00543_aug2.png,ꦮꦠ,wata,2,Dhuwung,img_00543
img_00544_orig.png,ꦛꦩꦱ,thamasa,3,Nyk Ngayogyan Jejeg,img_00544
img_00544_aug1.png,ꦛꦩꦱ,thamasa,3,Nyk Ngayogyan Jejeg,img_00544
img_00544_aug2.png,ꦛꦩꦱ,thamasa,3,Nyk Ngayogyan Jejeg,img_00544
img_00545_orig.png,ꦭꦱꦗꦤꦮ,lasajanawa,5,AB Bakul,img_00545
img_00545_aug1.png,ꦭꦱꦗꦤꦮ,lasajanawa,5,AB Bakul,img_00545
img_00545_aug2.png,ꦭꦱꦗꦤꦮ,lasajanawa,5,AB Bakul,img_00545
img_00546_orig.png,ꦚꦗꦝ,nyajadha,3,Jamawi,img_00546
img_00546_aug1.png,ꦚꦗꦝ,nyajadha,3,Jamawi,img_00546
img_00546_aug2.png,ꦚꦗꦝ,nyajadha,3,Jamawi,img_00546
img_00547_orig.png,ꦲꦤ,hana,2,AR Demak Beta,img_00547
img_00547_aug1.png,ꦲꦤ,hana,2,AR Demak Beta,img_00547
img_00547_aug2.png,ꦲꦤ,hana,2,AR Demak Beta,img_00547
img_00549_orig.png,ꦥꦗꦫꦤ,pajarana,4,AB Bakul,img_00549
img_00549_aug1.png,ꦥꦗꦫꦤ,pajarana,4,AB Bakul,img_00549
img_00549_aug2.png,ꦥꦗꦫꦤ,pajarana,4,AB Bakul,img_00549
img_00550_orig.png,ꦪꦛꦤꦒ,yathanaga,4,Tuladha Jejeg,img_00550
img_00550_aug1.png,ꦪꦛꦤꦒ,yathanaga,4,Tuladha Jejeg,img_00550
img_00550_aug2.png,ꦪꦛꦤꦒ,yathanaga,4,Tuladha Jejeg,img_00550
img_00553_orig.png,ꦏꦪꦫꦭꦕ,kayaralaca,5,Dhuwung,img_00553
img_00553_aug1.png,ꦏꦪꦫꦭꦕ,kayaralaca,5,Dhuwung,img_00553
img_00553_aug2.png,ꦏꦪꦫꦭꦕ,kayaralaca,5,Dhuwung,img_00553
img_00554_orig.png,ꦔꦮꦛꦛꦩ,ngawathathama,5,AB Bakul,img_00554
img_00554_aug1.png,ꦔꦮꦛꦛꦩ,ngawathathama,5,AB Bakul,img_00554
img_00554_aug2.png,ꦔꦮꦛꦛꦩ,ngawathathama,5,AB Bakul,img_00554
img_00556_orig.png,ꦒꦒꦲꦔ,gagahanga,4,Jamawi,img_00556
img_00556_aug1.png,ꦒꦒꦲꦔ,gagahanga,4,Jamawi,img_00556
img_00556_aug2.png,ꦒꦒꦲꦔ,gagahanga,4,Jamawi,img_00556
img_00557_orig.png,ꦱꦫꦛꦩꦔ,sarathamanga,5,Nayaka New,img_00557
img_00557_aug1.png,ꦱꦫꦛꦩꦔ,sarathamanga,5,Nayaka New,img_00557
img_00557_aug2.png,ꦱꦫꦛꦩꦔ,sarathamanga,5,Nayaka New,img_00557
img_00558_orig.png,ꦧꦭꦮꦏ,balawaka,4,Gumregah New FULL,img_00558
img_00558_aug1.png,ꦧꦭꦮꦏ,balawaka,4,Gumregah New FULL,img_00558
img_00558_aug2.png,ꦧꦭꦮꦏ,balawaka,4,Gumregah New FULL,img_00558
img_00559_orig.png,ꦭꦕꦠ,lacata,3,AB Wulang,img_00559
img_00559_aug1.png,ꦭꦕꦠ,lacata,3,AB Wulang,img_00559
img_00559_aug2.png,ꦭꦕꦠ,lacata,3,AB Wulang,img_00559
img_00560_orig.png,ꦏꦒꦝꦛꦩꦲ,kagadhathamaha,6,AR Demak Beta,img_00560
img_00560_aug1.png,ꦏꦒꦝꦛꦩꦲ,kagadhathamaha,6,AR Demak Beta,img_00560
img_00560_aug2.png,ꦏꦒꦝꦛꦩꦲ,kagadhathamaha,6,AR Demak Beta,img_00560
img_00561_orig.png,ꦲꦥꦕ,hapaca,3,Nayaka New,img_00561
img_00561_aug1.png,ꦲꦥꦕ,hapaca,3,Nayaka New,img_00561
img_00561_aug2.png,ꦲꦥꦕ,hapaca,3,Nayaka New,img_00561
img_00563_orig.png,ꦩꦔꦛꦠꦩꦧ,mangathatamaba,6,Nayaka New,img_00563
img_00563_aug1.png,ꦩꦔꦛꦠꦩꦧ,mangathatamaba,6,Nayaka New,img_00563
img_00563_aug2.png,ꦩꦔꦛꦠꦩꦧ,mangathatamaba,6,Nayaka New,img_00563
img_00565_orig.png,ꦢꦔꦒꦤ,dangagana,4,Sehulbari,img_00565
img_00565_aug1.png,ꦢꦔꦒꦤ,dangagana,4,Sehulbari,img_00565
img_00565_aug2.png,ꦢꦔꦒꦤ,dangagana,4,Sehulbari,img_00565
img_00566_orig.png,ꦕꦛꦫꦛ,catharatha,4,Nawatura Beta,img_00566
img_00566_aug1.png,ꦕꦛꦫꦛ,catharatha,4,Nawatura Beta,img_00566
img_00566_aug2.png,ꦕꦛꦫꦛ,catharatha,4,Nawatura Beta,img_00566
img_00567_orig.png,ꦝꦤꦒ,dhanaga,3,AR Demak Beta,img_00567
img_00567_aug1.png,ꦝꦤꦒ,dhanaga,3,AR Demak Beta,img_00567
img_00567_aug2.png,ꦝꦤꦒ,dhanaga,3,AR Demak Beta,img_00567
img_00569_orig.png,ꦥꦮꦚꦭ,pawanyala,4,AR Demak Beta,img_00569
img_00569_aug1.png,ꦥꦮꦚꦭ,pawanyala,4,AR Demak Beta,img_00569
img_00569_aug2.png,ꦥꦮꦚꦭ,pawanyala,4,AR Demak Beta,img_00569
img_00570_orig.png,ꦭꦧ,laba,2,AR Demak Beta,img_00570
img_00570_aug1.png,ꦭꦧ,laba,2,AR Demak Beta,img_00570
img_00570_aug2.png,ꦭꦧ,laba,2,AR Demak Beta,img_00570
img_00575_orig.png,ꦒꦥꦚꦲꦕ,gapanyahaca,5,CARAKAN JAWA,img_00575
img_00575_aug1.png,ꦒꦥꦚꦲꦕ,gapanyahaca,5,CARAKAN JAWA,img_00575
img_00575_aug2.png,ꦒꦥꦚꦲꦕ,gapanyahaca,5,CARAKAN JAWA,img_00575
img_00577_orig.png,ꦮꦤꦕꦕ,wanacaca,4,Nyk Ngayogyan Jejeg,img_00577
img_00577_aug1.png,ꦮꦤꦕꦕ,wanacaca,4,Nyk Ngayogyan Jejeg,img_00577
img_00577_aug2.png,ꦮꦤꦕꦕ,wanacaca,4,Nyk Ngayogyan Jejeg,img_00577
img_00579_orig.png,ꦪꦒꦛ,yagatha,3,AB Bakul,img_00579
img_00579_aug1.png,ꦪꦒꦛ,yagatha,3,AB Bakul,img_00579
img_00579_aug2.png,ꦪꦒꦛ,yagatha,3,AB Bakul,img_00579
img_00581_orig.png,ꦚꦧ,nyaba,2,Nawatura Beta,img_00581
img_00581_aug1.png,ꦚꦧ,nyaba,2,Nawatura Beta,img_00581
img_00581_aug2.png,ꦚꦧ,nyaba,2,Nawatura Beta,img_00581
img_00583_orig.png,ꦥꦗꦲ,pajaha,3,AR Demak Beta,img_00583
img_00583_aug1.png,ꦥꦗꦲ,pajaha,3,AR Demak Beta,img_00583
img_00583_aug2.png,ꦥꦗꦲ,pajaha,3,AR Demak Beta,img_00583
img_00584_orig.png,ꦢꦠꦗꦥꦩꦮ,datajapamawa,6,Nyk Ngayogyan New Italic,img_00584
img_00584_aug1.png,ꦢꦠꦗꦥꦩꦮ,datajapamawa,6,Nyk Ngayogyan New Italic,img_00584
img_00584_aug2.png,ꦢꦠꦗꦥꦩꦮ,datajapamawa,6,Nyk Ngayogyan New Italic,img_00584
img_00585_orig.png,ꦏꦝꦛꦚ,kadhathanya,4,Gumregah New FULL,img_00585
img_00585_aug1.png,ꦏꦝꦛꦚ,kadhathanya,4,Gumregah New FULL,img_00585
img_00585_aug2.png,ꦏꦝꦛꦚ,kadhathanya,4,Gumregah New FULL,img_00585
img_00586_orig.png,ꦗꦪꦕꦩ,jayacama,4,Nyk Ngayogyan New Italic,img_00586
img_00586_aug1.png,ꦗꦪꦕꦩ,jayacama,4,Nyk Ngayogyan New Italic,img_00586
img_00586_aug2.png,ꦗꦪꦕꦩ,jayacama,4,Nyk Ngayogyan New Italic,img_00586
img_00589_orig.png,ꦛꦭꦠꦏꦮꦲ,thalatakawaha,6,CARAKAN JAWA,img_00589
img_00589_aug1.png,ꦛꦭꦠꦏꦮꦲ,thalatakawaha,6,CARAKAN JAWA,img_00589
img_00589_aug2.png,ꦛꦭꦠꦏꦮꦲ,thalatakawaha,6,CARAKAN JAWA,img_00589
img_00591_orig.png,ꦠꦫꦥꦭꦝ,tarapaladha,5,Damarwulan,img_00591
img_00591_aug1.png,ꦠꦫꦥꦭꦝ,tarapaladha,5,Damarwulan,img_00591
img_00591_aug2.png,ꦠꦫꦥꦭꦝ,tarapaladha,5,Damarwulan,img_00591
img_00592_orig.png,ꦢꦒ,daga,2,Nayaka New,img_00592
img_00592_aug1.png,ꦢꦒ,daga,2,Nayaka New,img_00592
img_00592_aug2.png,ꦢꦒ,daga,2,Nayaka New,img_00592
img_00594_orig.png,ꦚꦩꦠ,nyamata,3,Nyk Ngayogyan Jejeg,img_00594
img_00594_aug1.png,ꦚꦩꦠ,nyamata,3,Nyk Ngayogyan Jejeg,img_00594
img_00594_aug2.png,ꦚꦩꦠ,nyamata,3,Nyk Ngayogyan Jejeg,img_00594
img_00596_orig.png,ꦮꦧ,waba,2,Dhuwung,img_00596
img_00596_aug1.png,ꦮꦧ,waba,2,Dhuwung,img_00596
img_00596_aug2.png,ꦮꦧ,waba,2,Dhuwung,img_00596
img_00597_orig.png,ꦢꦫꦲꦚ,darahanya,4,AB Wulang,img_00597
img_00597_aug1.png,ꦢꦫꦲꦚ,darahanya,4,AB Wulang,img_00597
img_00597_aug2.png,ꦢꦫꦲꦚ,darahanya,4,AB Wulang,img_00597
img_00598_orig.png,ꦧꦤꦭꦝꦲ,banaladhaha,5,Gumregah New FULL,img_00598
img_00598_aug1.png,ꦧꦤꦭꦝꦲ,banaladhaha,5,Gumregah New FULL,img_00598
img_00598_aug2.png,ꦧꦤꦭꦝꦲ,banaladhaha,5,Gumregah New FULL,img_00598
img_00599_orig.png,ꦲꦏꦱꦱꦧ,hakasasaba,5,Nayaka New,img_00599
img_00599_aug1.png,ꦲꦏꦱꦱꦧ,hakasasaba,5,Nayaka New,img_00599
img_00599_aug2.png,ꦲꦏꦱꦱꦧ,hakasasaba,5,Nayaka New,img_00599
img_00601_orig.png,ꦱꦔꦗꦭꦮꦕ,sangajalawaca,6,Nawatura Beta,img_00601
img_00601_aug1.png,ꦱꦔꦗꦭꦮꦕ,sangajalawaca,6,Nawatura Beta,img_00601
img_00601_aug2.png,ꦱꦔꦗꦭꦮꦕ,sangajalawaca,6,Nawatura Beta,img_00601
img_00602_orig.png,ꦪꦚꦲ,yanyaha,3,Tuladha Jejeg,img_00602
img_00602_aug1.png,ꦪꦚꦲ,yanyaha,3,Tuladha Jejeg,img_00602
img_00602_aug2.png,ꦪꦚꦲ,yanyaha,3,Tuladha Jejeg,img_00602
img_00603_orig.png,ꦠꦕꦧꦒꦲꦥ,tacabagahapa,6,Djoharuddin,img_00603
img_00603_aug1.png,ꦠꦕꦧꦒꦲꦥ,tacabagahapa,6,Djoharuddin,img_00603
img_00603_aug2.png,ꦠꦕꦧꦒꦲꦥ,tacabagahapa,6,Djoharuddin,img_00603
img_00604_orig.png,ꦛꦮꦚ,thawanya,3,Tuladha Jejeg,img_00604
img_00604_aug1.png,ꦛꦮꦚ,thawanya,3,Tuladha Jejeg,img_00604
img_00604_aug2.png,ꦛꦮꦚ,thawanya,3,Tuladha Jejeg,img_00604
img_00605_orig.png,ꦢꦫꦩꦱ,daramasa,4,CARAKAN JAWA,img_00605
img_00605_aug1.png,ꦢꦫꦩꦱ,daramasa,4,CARAKAN JAWA,img_00605
img_00605_aug2.png,ꦢꦫꦩꦱ,daramasa,4,CARAKAN JAWA,img_00605
img_00606_orig.png,ꦧꦢ,bada,2,AB Bakul,img_00606
img_00606_aug1.png,ꦧꦢ,bada,2,AB Bakul,img_00606
img_00606_aug2.png,ꦧꦢ,bada,2,AB Bakul,img_00606
img_00607_orig.png,ꦚꦮꦲꦏꦚ,nyawahakanya,5,AB Wulang,img_00607
img_00607_aug1.png,ꦚꦮꦲꦏꦚ,nyawahakanya,5,AB Wulang,img_00607
img_00607_aug2.png,ꦚꦮꦲꦏꦚ,nyawahakanya,5,AB Wulang,img_00607
img_00608_orig.png,ꦫꦭꦱ,ralasa,3,New Kramawirya,img_00608
img_00608_aug1.png,ꦫꦭꦱ,ralasa,3,New Kramawirya,img_00608
img_00608_aug2.png,ꦫꦭꦱ,ralasa,3,New Kramawirya,img_00608
